"x1","x2","dens"
188,104,21.7090263915194
190,104,20.5365886352119
192,104,19.0738251081831
194,104,17.4781077154218
196,104,15.8979868311842
198,104,14.4517064802891
200,104,13.2155834461631
202,104,12.2228159541692
204,104,11.4704749161933
206,104,10.9309408315526
208,104,10.564023033558
210,104,10.3270256901187
140,106,10.0001544345887
142,106,10.000403226739
144,106,10.0010082511331
146,106,10.002413949581
148,106,10.0055331396907
150,106,10.012141065241
152,106,10.0255006849046
154,106,10.0512663964063
156,106,10.0986464609605
158,106,10.1816704506259
160,106,10.3202069566557
162,106,10.5401483332889
164,106,10.8720173731837
166,106,11.3472943658227
168,106,11.9921481330024
170,106,12.8190311965649
172,106,13.8176421318879
174,106,14.947730808131
176,106,16.1366481349184
178,106,17.2839971224055
180,106,18.2741040178273
182,106,18.9946506523881
184,106,19.3574886155283
186,106,19.3163471674922
188,106,18.876527635394
190,106,18.0937808566436
192,106,17.0626958021481
194,106,15.8979374754601
196,106,14.7134655072848
198,106,13.6048809892089
200,106,12.638468409066
202,106,11.8480902964838
204,106,11.2388101588148
206,106,10.7946878676915
208,106,10.4878638480764
210,106,10.2866229105512
140,108,10.0000812877401
142,108,10.0002152759472
144,108,10.0005458563319
146,108,10.0013250220993
148,108,10.003078875391
150,108,10.0068478955215
152,108,10.0145779698049
154,108,10.0297027076619
156,108,10.0579218223598
158,108,10.1081002327477
160,108,10.1930823307483
162,108,10.3300538753194
164,108,10.5399452037945
166,108,10.8453453471542
168,108,11.2665899995032
170,108,11.8161581494563
172,108,12.4922161529892
174,108,13.2728884157392
176,108,14.1132905489034
178,108,14.9472025833055
180,108,15.6943174588668
182,108,16.2724179294242
184,108,16.6120992917969
186,108,16.6704419352389
188,108,16.4399212018921
190,108,15.9500015581156
192,108,15.2609489830039
194,108,14.4516551211099
196,108,13.6048673121429
198,108,12.7936201998031
200,108,12.0718376010952
202,108,11.4704636757082
204,108,10.9987645296618
206,108,10.6492053973208
208,108,10.4038418485981
210,108,10.2404089865435
140,110,10.0000410115104
142,110,10.0001101258449
144,110,10.0002830851619
146,110,10.0006965547712
148,110,10.0016405084181
150,110,10.0036980082861
152,110,10.0079782845127
154,110,10.0164737677014
156,110,10.0325544475149
158,110,10.0615681141626
160,110,10.1114358989388
162,110,10.193025570077
164,110,10.3199797830097
166,110,10.5076288968296
168,110,10.7706990416756
170,110,11.1197908512896
172,110,11.5570473163356
174,110,12.0719481621986
176,110,12.6385642191556
178,110,13.2156427896441
180,110,13.7504121792415
182,110,14.1860177048488
184,110,14.4713000839745
186,110,14.5706413654776
188,110,14.4712705381369
190,110,14.1859607293081
192,110,13.7503318027485
194,110,13.2155445588021
196,110,12.638454643407
198,110,12.071834055449
200,110,11.5569351181534
202,110,11.1196860251422
204,110,10.7706056407183
206,110,10.5075493570621
208,110,10.319914956592
210,110,10.192974962465
140,112,10.000019821543
142,112,10.0000539553296
144,112,10.0001405822454
146,112,10.0003505927125
148,112,10.0008368249661
150,112,10.0019116710942
152,112,10.0041795471789
154,112,10.0087453241441
156,112,10.0175124974495
158,112,10.0335615441343
160,112,10.0615537628174
162,112,10.1080398493204
164,112,10.181479855245
166,112,10.2917338132316
168,112,10.4488054263436
170,112,10.6607569407077
172,112,10.9309731524722
174,112,11.2552897376336
176,112,11.6198018914105
178,112,12.0002795814689
180,112,12.3639060201884
182,112,12.6735005964132
184,112,12.893615601437
186,112,12.997172821549
188,112,12.9709344614714
190,112,12.8182833103087
192,112,12.5585062529707
194,112,12.2227905719723
196,112,11.8480802153142
198,112,11.4704602240882
200,112,11.1196851652483
202,112,10.8159221751117
204,112,10.5689992715748
206,112,10.3797386829992
208,112,10.2425314817359
210,112,10.1482386828124
140,114,10.0000091740465
142,114,10.000025310828
144,114,10.0000668376378
146,114,10.0001689233508
148,114,10.0004086022718
150,114,10.0009459016862
152,114,10.0020956521235
154,114,10.0044434039829
156,114,10.0090163851313
158,114,10.017509214167
160,114,10.0325399247896
162,114,10.0578736323007
164,114,10.0985049852615
166,114,10.1604531258046
168,114,10.2501209545347
170,114,10.3731328301291
172,114,10.5327065166266
174,114,10.7278191414295
176,114,10.9516333795141
178,114,11.190766066066
180,114,11.4259152535233
182,114,11.6340727236936
184,114,11.7920882216069
186,114,11.8808652461164
188,114,11.8891490904325
190,114,11.8158710835876
192,114,11.6703750658429
194,114,11.4704598609942
196,114,11.2388037944484
198,114,10.9987620847657
200,114,10.7706048310708
202,114,10.5689990764819
204,114,10.4020698844217
206,114,10.2718952837744
208,114,10.1759591871105
210,114,10.1089763757375
140,116,10.000004065132
142,116,10.0000113664898
144,116,10.0000304177849
146,116,10.0000779054556
148,116,10.0001909587684
150,116,10.0004479579037
152,116,10.0010056724935
154,116,10.0021607011267
156,116,10.0044427243186
158,116,10.0087421636933
160,116,10.016462742841
162,116,10.0296686815589
164,116,10.051168940655
166,116,10.0844551686995
168,116,10.1334004517583
170,116,10.201650521101
172,116,10.2917105736477
174,116,10.4038458390584
176,116,10.5350440703484
178,116,10.6783813678597
180,116,10.8231303473817
182,116,10.9558144943534
184,116,11.0621573729865
186,116,11.1295731294985
188,116,11.1496087052566
190,116,11.1196851652483
192,116,11.0436430402315
194,116,10.9309325268709
196,116,10.7946842164885
198,116,10.6492039044296
200,116,10.5075488023637
202,116,10.3797385053285
204,116,10.2718952423663
206,116,10.1863068059411
208,116,10.1221703930007
210,116,10.0766678631364
140,118,10.0000017243039
142,118,10.0000048858975
144,118,10.0000132498584
146,118,10.0000343880408
148,118,10.0000854137564
150,118,10.0002030339541
152,118,10.0004618779829
154,118,10.0010055451869
156,118,10.0020950297938
158,118,10.0041772649495
160,118,10.0079708797162
162,118,10.0145556740022
164,118,10.0254372281074
166,118,10.0425420416247
168,118,10.0680891188035
170,118,10.1042912238964
172,118,10.1528721408709
174,118,10.214446699093
176,118,10.2878861318865
178,118,10.3698557957068
180,118,10.454730805601
182,118,10.5350403757485
184,118,10.6024610093431
186,118,10.6492045042444
188,118,10.6694902870319
190,118,10.6607196204725
192,118,10.624022552284
194,118,10.564018721855
196,118,10.4878619000448
198,118,10.4038410202126
200,118,10.3199146289888
202,118,10.2425313640023
204,118,10.1759591506365
206,118,10.1221703847787
208,118,10.0811764701265
210,118,10.0516183976276
140,120,10.0000007000629
142,120,10.0000020101503
144,120,10.0000055239226
146,120,10.0000145274541
148,120,10.0000365637609
150,120,10.0000880702307
152,120,10.0002030123777
154,120,10.0004478470213
156,120,10.000945474206
158,120,10.0019102130034
160,120,10.0036933928865
162,120,10.0068340859862
164,120,10.0121016979298
166,120,10.0205079811949
168,120,10.0332590693564
170,120,10.0516187807231
172,120,10.0766682894988
174,120,10.1089768189672
176,120,10.1482390944179
178,120,10.1929752529701
180,120,10.2404089865435
182,120,10.286622295552
184,120,10.3270238454305
186,120,10.3570746670481
188,120,10.3731202486678
190,120,10.3731201896841
192,120,10.3570744937641
194,120,10.327023568609
196,120,10.2866219323114
198,120,10.2404085590632
200,120,10.1929747866419
202,120,10.1482386155588
204,120,10.1089763523603
206,120,10.0766678561316
208,120,10.0516183961003
210,120,10.0332587426623
